match_index,moving_keypoint_index,reference_keypoint_index,moving_x_px,moving_y_px,reference_x_px,reference_y_px,descriptor_distance,is_ransac_inlier
835,79,8123,7.688621520996094,551.3653564453125,7.368465900421143,550.4916381835938,168.38943481445312,1
836,2789,13194,166.47103881835938,574.259033203125,164.9124755859375,574.3284912109375,168.68313598632812,1
837,1396,1800,92.25198364257812,564.3863525390625,92.2933349609375,564.7074584960938,169.65847778320312,1
838,1563,14343,101.38280487060547,594.8743286132812,101.33780670166016,595.2594604492188,170.53445434570312,1
839,2593,3193,156.66741943359375,588.9961547851562,156.48519897460938,588.4189453125,171.7789306640625,1
840,2485,3041,150.6761932373047,578.0896606445312,149.99566650390625,576.9169311523438,172.51666259765625,1
841,2878,3487,170.31849670410156,541.3375854492188,169.61990356445312,540.8033447265625,172.63255310058594,1
842,2877,3486,170.31849670410156,541.3375854492188,169.61990356445312,540.8033447265625,174.89710998535156,1
843,2358,2915,144.15496826171875,518.8026733398438,144.37918090820312,519.7360229492188,179.5633544921875,1
844,1873,2354,117.33003234863281,514.7933349609375,117.35328674316406,515.527099609375,179.7526092529297,1
845,1508,1960,98.353271484375,580.2090454101562,99.29206085205078,579.1618041992188,180.08331298828125,1
846,3427,9263,203.5599365234375,606.02490234375,203.65628051757812,605.8377685546875,183.22117614746094,1
847,1307,14604,86.85360717773438,569.2582397460938,86.1998291015625,568.5360107421875,185.08917236328125,1
848,1597,2047,102.87584686279297,582.502685546875,103.18717193603516,582.6917724609375,185.483154296875,1
849,1548,1979,100.17996215820312,605.742919921875,100.25162506103516,605.632080078125,185.94085693359375,1
850,376,533,30.110166549682617,619.2628784179688,29.87043571472168,619.8046264648438,186.03225708007812,1
851,713,8620,51.19550323486328,633.1956787109375,51.056861877441406,633.1820678710938,186.56365966796875,1
852,1280,1635,85.17121124267578,594.2838745117188,84.92449188232422,594.1865844726562,186.61724853515625,1
853,1449,1851,95.07246398925781,573.3406372070312,94.629150390625,573.52978515625,186.732421875,1
854,6232,7462,348.71429443359375,616.3644409179688,349.04534912109375,615.3558349609375,66.36264038085938,1
855,5163,6178,295.4172668457031,526.4417114257812,295.256591796875,525.8363037109375,90.53728485107422,1
856,6567,7813,364.8902893066406,637.191650390625,364.5252380371094,637.3236083984375,94.67840576171875,1
857,6582,7849,365.57855224609375,571.4588012695312,365.8465270996094,572.212646484375,96.85556030273438,1
858,4801,5765,276.7151794433594,516.5687866210938,276.53546142578125,516.3045654296875,101.43470764160156,1
859,6569,9708,365.07958984375,617.0100708007812,365.1198425292969,616.7823486328125,104.57054901123047,1
860,6936,9166,382.1875305175781,632.34521484375,383.47723388671875,631.4318237304688,111.24747467041016,1
861,6299,7535,352.6194152832031,576.3218994140625,352.79913330078125,576.09814453125,112.56109619140625,1
862,6053,10367,339.68731689453125,602.3278198242188,339.0622863769531,603.6707153320312,113.23426818847656,1
863,4253,5168,250.84722900390625,523.881591796875,250.62062072753906,524.4083251953125,114.06138610839844,1
864,5238,6256,299.5801086425781,560.8898315429688,299.32147216796875,559.9396362304688,118.82339477539062,1
865,5405,6472,308.96966552734375,552.1224365234375,308.7475280761719,551.928955078125,126.9369888305664,1
866,5720,6816,323.1457824707031,585.6926879882812,322.8733825683594,586.2367553710938,127.94139099121094,1
867,6050,7239,339.6474304199219,591.7832641601562,339.35919189453125,592.6140747070312,130.8357696533203,1
868,5754,6870,325.0648498535156,553.8126220703125,325.2005615234375,553.8231811523438,131.9621124267578,1
869,7119,8893,391.1864013671875,629.0361328125,392.5517272949219,628.159912109375,135.44740295410156,1
870,5160,6168,295.1664123535156,527.10986328125,294.9482727050781,526.8047485351562,140.81903076171875,1
871,5823,6949,328.6610107421875,585.728759765625,328.1145935058594,585.7191162109375,140.9148712158203,1
872,6454,7693,359.8860778808594,573.6621704101562,360.00201416015625,573.7957153320312,142.3446502685547,1
873,4342,5272,254.42027282714844,602.3939819335938,254.35934448242188,602.1190795898438,143.18869018554688,1
874,7610,489,416.1646423339844,609.9491577148438,415.8698425292969,609.018310546875,145.086181640625,1
875,5627,11114,318.86358642578125,582.6212158203125,318.9127502441406,582.8150024414062,149.4590301513672,1
876,7118,8894,391.1864013671875,629.0361328125,392.5517272949219,628.159912109375,149.7464599609375,1
877,4384,5317,256.89178466796875,528.913818359375,256.78619384765625,529.533935546875,150.65524291992188,1
878,4151,5068,245.08193969726562,600.7040405273438,245.61172485351562,600.4154052734375,152.0361785888672,1
879,4520,5474,262.9934387207031,610.0963745117188,263.02581787109375,610.7297973632812,157.8860321044922,1
880,3924,4825,232.36346435546875,539.03955078125,233.53240966796875,540.4722900390625,159.19798278808594,1
881,5332,11476,305.41766357421875,572.14404296875,305.0745544433594,572.6192016601562,160.37144470214844,1
882,6890,9291,380.21075439453125,567.6878051757812,380.3403625488281,567.9917602539062,162.76670837402344,1
883,4928,5890,282.4048156738281,541.9052734375,281.84527587890625,541.728271484375,163.8078155517578,1
884,5755,6871,325.0648498535156,553.8126220703125,325.2005615234375,553.8231811523438,166.89218139648438,1
885,4228,5128,249.39756774902344,545.75732421875,248.90386962890625,545.173095703125,167.39474487304688,1
886,5423,6495,309.9678955078125,580.0453491210938,309.8434143066406,580.7196655273438,167.42759704589844,1
887,4127,5045,244.04623413085938,533.7534790039062,244.42149353027344,532.6783447265625,167.7140350341797,1
888,6707,7982,371.34844970703125,552.0040283203125,370.67742919921875,551.2318115234375,172.3629913330078,1
889,9735,3151,676.6207885742188,517.4655151367188,676.3990478515625,517.49755859375,98.6610336303711,1
890,8898,7030,485.9570007324219,565.4480590820312,485.907958984375,565.3719482421875,119.67037963867188,1
891,10833,12755,643.8367309570312,626.5623779296875,643.6293334960938,626.4236450195312,125.11994171142578,1
892,14670,10922,600.8612060546875,571.5963745117188,600.9503784179688,571.798828125,126.21806335449219,1
893,10923,4872,592.881103515625,562.5753173828125,593.1220703125,562.82373046875,145.32720947265625,1
894,8987,6952,490.97381591796875,568.8661499023438,490.9257507324219,568.790283203125,146.31472778320312,1
895,10339,3512,657.9743041992188,585.8112182617188,658.610107421875,586.8746948242188,151.2018585205078,1
896,9399,2932,685.497314453125,582.7438354492188,686.2875366210938,583.4801025390625,151.41334533691406,1
897,11112,3976,636.13720703125,632.775146484375,636.33544921875,632.4830932617188,153.66522216796875,1
898,11380,10219,614.978759765625,576.9414672851562,611.8067626953125,576.9140625,153.73678588867188,1
899,11280,4086,629.3375244140625,632.4772338867188,629.7044677734375,632.2571411132812,155.1354217529297,1
900,11075,3950,637.549560546875,532.5226440429688,637.837890625,533.9324340820312,160.92234802246094,1
901,8697,7184,474.8651428222656,573.9847412109375,475.40032958984375,574.07568359375,164.05181884765625,1
902,10547,5294,573.8648071289062,587.906494140625,573.7924194335938,588.0335083007812,169.5435028076172,1
903,9505,6426,518.3238525390625,516.9344482421875,518.6681518554688,516.9240112304688,170.39073181152344,1
904,11025,3916,638.6386108398438,517.8587646484375,638.8665771484375,517.9610595703125,172.04359436035156,1
905,14988,12060,545.0045166015625,584.9286499023438,545.6387329101562,585.648681640625,172.56883239746094,1
906,9550,6369,520.3052368164062,523.3963012695312,520.6276245117188,523.2781982421875,172.83807373046875,1
907,9572,13436,680.1907348632812,615.8128662109375,679.3833618164062,617.9056396484375,173.36378479003906,1
908,9803,3184,674.2511596679688,563.6458129882812,674.330810546875,564.0043334960938,177.36402893066406,1
909,11050,4734,598.46826171875,562.0314331054688,598.7591552734375,561.4351806640625,180.363525390625,1
910,9621,6293,524.8739013671875,522.1607055664062,524.861328125,521.7027587890625,182.67457580566406,1
911,10694,3699,648.4320678710938,538.7344970703125,648.39208984375,539.267578125,185.89512634277344,1
912,9713,3126,677.12255859375,611.0464477539062,676.9307250976562,611.5765380859375,186.732421875,1
913,10882,3878,641.625244140625,611.3076171875,641.252197265625,611.8939208984375,186.91441345214844,1
914,11132,3982,635.1985473632812,520.198486328125,635.8997802734375,520.930908203125,189.48086547851562,1
915,7649,4951,776.3629760742188,533.0653076171875,776.3352661132812,533.1270141601562,67.1043930053711,1
916,6613,7517,887.816162109375,551.5513916015625,888.2538452148438,551.6019897460938,75.44534301757812,1
917,7197,7090,864.7990112304688,544.4847412109375,864.6852416992188,544.2744750976562,76.17742156982422,1
918,7052,7211,870.7085571289062,546.53955078125,871.5675659179688,547.1470336914062,78.6638412475586,1
919,2309,5830,809.215576171875,533.0574951171875,808.7576904296875,533.1340942382812,79.76214599609375,1
920,6918,5202,783.8842163085938,531.2102661132812,784.49853515625,531.575439453125,81.81076049804688,1
921,6428,5258,786.927978515625,525.3522338867188,786.5990600585938,525.3048095703125,82.89149475097656,1
922,6917,5203,783.8842163085938,531.2102661132812,784.49853515625,531.575439453125,84.92349243164062,1
923,6552,7566,890.8062133789062,540.7329711914062,890.8563842773438,540.979248046875,86.44651794433594,1
924,4356,5509,797.3660888671875,513.0440063476562,797.0362548828125,513.0532836914062,89.52653503417969,1
925,9036,10294,760.8946533203125,512.4771728515625,760.9619140625,512.2901611328125,90.22749328613281,1
926,7495,4976,778.2916259765625,542.3636474609375,778.3450317382812,542.0748291015625,92.36341094970703,1
927,8648,2916,712.9429931640625,545.1920776367188,712.4681396484375,544.6074829101562,94.90521240234375,1
928,7850,6723,840.34228515625,526.008056640625,839.7610473632812,525.6282348632812,97.26253509521484,1
929,6553,7564,890.8062133789062,540.7329711914062,890.8563842773438,540.979248046875,97.6524429321289,1
930,6100,5319,789.6514282226562,516.196533203125,789.768798828125,516.5154418945312,101.13851928710938,1
931,6531,7605,892.162841796875,518.7405395507812,892.4104614257812,518.8099365234375,101.28178405761719,1
932,9282,4419,758.3822021484375,520.5506591796875,758.3128051757812,520.6900634765625,102.49390411376953,1
933,7686,4888,775.7083129882812,545.8406372070312,775.1651000976562,545.1202392578125,103.87492370605469,1
934,6592,7519,889.4892578125,633.3944702148438,889.018798828125,633.115478515625,108.22661590576172,1
935,7963,6667,834.6004638671875,524.6929321289062,836.01904296875,525.871337890625,111.15754699707031,1
936,8139,4730,770.355224609375,556.9328002929688,769.8968505859375,556.713134765625,112.35212707519531,1
937,9042,2681,696.5540771484375,538.9326782226562,696.7406005859375,538.5951538085938,114.98260498046875,1
938,7338,7016,857.1195678710938,570.6630859375,857.5209350585938,570.8990478515625,117.40528106689453,1
939,10957,3940,743.0859375,539.316650390625,742.0542602539062,538.7758178710938,120.74767303466797,1
940,6325,7819,898.4347534179688,537.8472290039062,898.2622680664062,537.7784423828125,121.42899322509766,1
941,7462,6913,852.54052734375,568.0306396484375,852.407470703125,568.0157470703125,121.89339447021484,1
942,8049,6622,832.2307739257812,603.4724731445312,832.0513916015625,603.1080932617188,123.65274047851562,1
943,1499,6021,814.09423828125,576.9537353515625,814.3568725585938,577.09130859375,124.06047058105469,1
944,2142,5860,810.41357421875,587.2495727539062,810.009033203125,586.97216796875,128.95347595214844,1
945,3299,5677,802.6674194335938,518.9786987304688,802.7295532226562,518.847900390625,129.43338012695312,1
946,6002,134,910.0181884765625,586.2987670898438,910.266357421875,585.5980834960938,133.3454132080078,1
947,8873,13160,727.0364990234375,520.4878540039062,725.6798706054688,519.7051391601562,134.05223083496094,1
948,7704,6792,845.7474365234375,531.07763671875,844.3806762695312,530.3851928710938,135.9595489501953,1
949,7746,6790,844.7945556640625,522.9749755859375,844.2195434570312,522.7347412109375,136.10658264160156,1
950,1108,9818,1084.6876220703125,591.4273071289062,1084.427001953125,592.2879638671875,92.71461486816406,1
951,1387,10439,1076.4237060546875,563.088134765625,1076.928466796875,565.5296630859375,99.6142578125,1
952,1922,5210,1053.8486328125,634.968505859375,1053.831298828125,634.7333374023438,104.05767822265625,1
953,1758,5070,1058.900390625,637.8738403320312,1058.9921875,638.06689453125,105.86312103271484,1
954,1673,4948,1061.358154296875,634.0596313476562,1061.556640625,634.6134643554688,111.1080551147461,1
955,11518,13626,1141.57470703125,574.0369873046875,1139.7667236328125,572.5428466796875,111.3283462524414,1
956,3426,6902,1001.1495971679688,519.1039428710938,1001.21435546875,519.3311157226562,114.15340423583984,1
957,674,12750,1103.8878173828125,539.8983154296875,1104.0740966796875,540.5443725585938,117.46063232421875,1
958,2736,6070,1028.247802734375,558.6746215820312,1028.85986328125,559.1190185546875,121.70867156982422,1
959,1742,5057,1059.517578125,551.6481323242188,1059.3665771484375,551.6625366210938,124.00403594970703,1
960,1116,9822,1084.257080078125,543.9976196289062,1084.425537109375,543.394775390625,127.78497314453125,1
961,1795,5118,1057.494140625,632.1353149414062,1057.28759765625,631.7130737304688,133.6936798095703,1
962,1586,11281,1065.856201171875,601.2347412109375,1066.052490234375,601.1487426757812,139.4632568359375,1
963,5230,8747,935.720947265625,621.4974975585938,935.1671142578125,621.8761596679688,139.5492706298828,1
964,1474,4690,1070.5166015625,616.8851318359375,1070.591796875,617.3374633789062,140.45640563964844,1
965,388,13087,1118.133056640625,545.6817016601562,1118.0821533203125,545.891357421875,142.80056762695312,1
966,758,3914,1100.1396484375,616.8890380859375,1101.3145751953125,617.6629028320312,144.145751953125,1
967,3459,6929,1000.3978271484375,567.5963134765625,1000.4174194335938,567.5827026367188,145.66400146484375,1
968,4886,9045,948.3702392578125,591.9814453125,948.6470947265625,592.461669921875,145.7532196044922,1
969,5244,8746,935.44580078125,585.375732421875,935.2947998046875,585.0230102539062,148.76490783691406,1
970,2842,6265,1023.34912109375,564.2536010742188,1023.8049926757812,564.431640625,150.07997131347656,1
971,2204,5493,1045.0426025390625,620.3479614257812,1045.508056640625,620.2542724609375,150.159912109375,1
972,3526,7015,997.0771484375,521.3848266601562,997.0037231445312,521.783447265625,152.6269989013672,1
973,249,3292,1123.9002685546875,526.7223510742188,1124.02490234375,526.8175048828125,154.09413146972656,1
974,1042,9673,1086.22412109375,597.3453369140625,1085.786865234375,597.6165771484375,157.38169860839844,1
975,2831,6225,1025.1268310546875,633.200439453125,1025.3814697265625,634.41357421875,158.74192810058594,1
976,5249,8800,934.8272705078125,575.8833618164062,933.4544067382812,573.7977905273438,159.26393127441406,1
977,815,4089,1094.4632568359375,542.1017456054688,1094.505859375,542.7241821289062,159.8468017578125,1
978,142,13417,1130.6217041015625,563.4215698242188,1130.7958984375,564.202880859375,160.5926513671875,1
979,3197,11171,1009.2772216796875,577.2762451171875,1009.3218994140625,577.4371337890625,160.80734252929688,1
980,5107,1072,938.7849731445312,611.9251098632812,937.783203125,612.2479858398438,162.30218505859375,1
981,4252,7822,967.81298828125,599.5448608398438,967.2572631835938,598.3854370117188,165.9849395751953,1
982,798,8866,1095.571533203125,513.1525268554688,1095.3331298828125,512.5881958007812,167.5619354248047,1
983,13461,13507,1131.89111328125,541.299072265625,1134.0565185546875,543.6705932617188,167.74981689453125,1
984,3490,10743,999.2042236328125,515.2431640625,998.7786865234375,514.4834594726562,168.44287109375,1
985,11896,14639,1191.31640625,623.72314453125,1190.576904296875,624.1585693359375,86.79861450195312,1
986,11889,14631,1189.6956787109375,620.4099731445312,1190.00634765625,620.3972778320312,104.90471649169922,1
987,12736,2028,1298.2220458984375,558.9261474609375,1298.216796875,558.4121704101562,108.86229705810547,1
988,11858,1739,1185.330810546875,542.00732421875,1185.26953125,542.2141723632812,116.88455963134766,1
989,13266,1322,1351.0765380859375,635.9741821289062,1350.65283203125,634.6192626953125,121.36309051513672,1
990,11897,14644,1191.31640625,623.72314453125,1190.576904296875,624.1585693359375,122.63359832763672,1
991,12362,2458,1256.539306640625,629.5584716796875,1255.261962890625,627.3256225585938,124.33824920654297,1
992,12838,1894,1308.70751953125,579.4124145507812,1309.40771484375,580.3255615234375,127.6126937866211,1
993,12613,2160,1285.2694091796875,562.2969360351562,1285.265625,562.1405639648438,130.84341430664062,1
994,12023,797,1211.3568115234375,612.943359375,1210.712158203125,612.1327514648438,133.0939483642578,1
995,12924,1764,1320.00634765625,526.6467895507812,1320.353515625,526.6111450195312,133.65628051757812,1
996,12070,588,1219.2225341796875,630.8761596679688,1219.8638916015625,631.0888061523438,133.94029235839844,1
997,12055,653,1216.6417236328125,608.3991088867188,1217.1583251953125,608.728759765625,133.98507690429688,1
998,12104,499,1223.9569091796875,624.36376953125,1223.4029541015625,623.802490234375,135.0,1
999,12019,819,1210.4737548828125,628.9261474609375,1210.6123046875,628.980712890625,136.16534423828125,1
1000,12090,526,1222.9586181640625,582.9934692382812,1222.8717041015625,582.8619995117188,136.16900634765625,1
1001,12022,805,1211.3568115234375,612.943359375,1210.712158203125,612.1327514648438,136.85028076171875,1
1002,11781,2032,1176.2821044921875,522.0283813476562,1175.8143310546875,521.9000244140625,137.16778564453125,1
1003,12220,115,1240.4510498046875,626.7435913085938,1239.4144287109375,625.1553344726562,138.61817932128906,1
1004,12077,546,1220.8621826171875,626.4285888671875,1221.0421142578125,626.5333251953125,144.16656494140625,1
1005,13150,1465,1337.9031982421875,516.7003173828125,1339.064697265625,517.3078002929688,145.4269561767578,1
1006,12152,313,1229.716064453125,556.2896728515625,1229.7110595703125,556.1348266601562,147.7159423828125,1
1007,12623,2151,1286.0933837890625,541.7820434570312,1285.911376953125,541.1565551757812,151.9967041015625,1
1008,13219,1380,1345.732666015625,628.7722778320312,1345.253662109375,628.6560668945312,152.46966552734375,1
1009,12106,445,1224.1220703125,598.8348388671875,1224.4302978515625,598.99462890625,153.15025329589844,1
1010,12078,541,1220.91796875,602.0372314453125,1221.066650390625,601.95361328125,154.0843963623047,1
1011,13357,1155,1364.435791015625,511.7608337402344,1365.3045654296875,512.2301635742188,155.35765075683594,1
1012,12038,8510,1212.8131103515625,635.6270141601562,1213.2703857421875,635.4559936523438,155.8749542236328,1
1013,14482,14313,1297.8470458984375,525.9261474609375,1297.369873046875,526.27392578125,159.43023681640625,1
1014,12157,287,1230.895263671875,550.8417358398438,1230.630126953125,550.7955932617188,161.90737915039062,1
1015,12173,239,1233.7861328125,624.8281860351562,1232.96826171875,622.6004638671875,162.8158416748047,1
1016,12215,8136,1239.707275390625,611.0554809570312,1239.3701171875,611.0286865234375,165.8523406982422,1
1017,12350,13955,1255.3702392578125,619.9996948242188,1255.5211181640625,620.2739868164062,166.6163330078125,1
1018,12700,2070,1294.069580078125,546.5385131835938,1294.7384033203125,546.845947265625,167.7677001953125,1
1019,11888,1631,1189.62646484375,637.2257080078125,1188.8218994140625,636.906982421875,168.57046508789062,1
1020,292,8320,24.61716651916504,702.4302978515625,24.166898727416992,702.5509033203125,123.32071685791016,1
1021,2845,3474,169.3560333251953,752.2716064453125,169.2247314453125,752.156494140625,133.52528381347656,1
1022,3053,12842,180.50157165527344,650.4205932617188,180.2439727783203,650.5819091796875,134.10443115234375,1
1023,1702,2158,108.64282989501953,731.659423828125,108.464111328125,731.911376953125,141.63333129882812,1
1024,3458,4256,205.90452575683594,671.504150390625,206.20913696289062,672.6513671875,142.9545440673828,1
1025,2660,13248,159.6819610595703,656.2853393554688,161.36642456054688,654.9003295898438,147.5669403076172,1
1026,3009,3666,177.93739318847656,751.8903198242188,177.98707580566406,751.1958618164062,152.9901885986328,1
1027,1006,1351,69.52481842041016,700.6845703125,69.90860748291016,701.2940673828125,153.31666564941406,1
1028,2661,13247,159.6819610595703,656.2853393554688,161.36642456054688,654.9003295898438,154.5477294921875,1
1029,1403,1815,92.6266860961914,750.595458984375,93.09075927734375,751.676513671875,158.9874267578125,1
1030,599,821,43.7848014831543,759.1688842773438,43.66881561279297,758.5735473632812,159.83428955078125,1
1031,933,1254,64.77315521240234,704.7963256835938,64.89239501953125,705.1734008789062,160.67669677734375,1
1032,1105,1409,75.23863220214844,740.6655883789062,73.82881164550781,738.9752807617188,161.25755310058594,1
1033,853,1170,59.87834167480469,696.6373291015625,60.299869537353516,696.7008056640625,167.3230438232422,1
1034,852,1169,59.87834167480469,696.6373291015625,60.299869537353516,696.7008056640625,168.92306518554688,1
1035,3391,9110,200.8186798095703,695.5686645507812,202.17872619628906,697.8060913085938,169.0976104736328,1
1036,994,1331,68.5344467163086,687.9844970703125,68.84068298339844,687.7977294921875,170.7307891845703,1
1037,961,1285,66.47664642333984,694.46826171875,66.3447265625,693.8186645507812,171.1373748779297,1
1038,1141,1472,77.5383529663086,728.2000122070312,77.15892791748047,729.0162963867188,171.62750244140625,1
1039,960,1284,66.47664642333984,694.46826171875,66.3447265625,693.8186645507812,174.11203002929688,1
1040,1404,1799,92.64061737060547,755.4561767578125,92.28570556640625,755.7367553710938,176.17605590820312,1
1041,178,258,16.359764099121094,707.3527221679688,15.878708839416504,707.672607421875,176.6946563720703,1
1042,1145,1467,77.6490707397461,719.8660888671875,76.87614440917969,720.0672607421875,177.11578369140625,1
1043,448,638,35.203372955322266,725.0171508789062,35.07987594604492,723.3353271484375,177.3471221923828,1
1044,350,498,28.83686637878418,659.83837890625,28.159990310668945,659.6386108398438,177.35557556152344,1
1045,932,1253,64.77315521240234,704.7963256835938,64.89239501953125,705.1734008789062,179.649658203125,1
1046,997,1320,68.67301177978516,724.231689453125,68.4299087524414,724.0368041992188,180.13050842285156,1
1047,3393,9018,201.09983825683594,675.561279296875,200.5222625732422,676.8195190429688,182.37872314453125,1
1048,1916,2411,119.32048797607422,741.404296875,119.30545806884766,741.6141967773438,185.07025146484375,1
1049,2336,2874,142.4789276123047,722.2197265625,142.03688049316406,721.4509887695312,192.6499481201172,1
1050,4141,5054,244.54043579101562,647.2695922851562,244.62220764160156,646.765869140625,84.0238037109375,1
1051,4475,5433,261.240966796875,723.3084106445312,261.6577453613281,723.4454956054688,88.18730163574219,1
1052,4210,12271,248.36167907714844,644.6338500976562,248.68804931640625,644.34326171875,91.24691772460938,1
1053,4315,5261,253.50328063964844,702.0689086914062,254.11094665527344,701.6068725585938,102.35233306884766,1
1054,4129,5035,244.09466552734375,653.4392700195312,243.72413635253906,653.0982666015625,102.79591369628906,1
1055,4140,5053,244.54043579101562,647.2695922851562,244.62220764160156,646.765869140625,103.04853057861328,1
1056,7546,617,412.9949645996094,666.99267578125,412.81298828125,666.8704223632812,106.97663116455078,1
1057,5039,6036,288.9222106933594,693.0186767578125,288.9499206542969,693.4964599609375,111.8704605102539,1
1058,7434,848,406.43377685546875,668.2696533203125,407.1543273925781,668.8534545898438,116.55899810791016,1
1059,7371,1021,402.6540222167969,664.7855834960938,402.713134765625,664.84130859375,121.36309051513672,1
1060,6163,7358,344.8239440917969,724.8819580078125,344.75299072265625,726.2036743164062,123.43419647216797,1
1061,4665,12312,269.91156005859375,743.7908325195312,270.64178466796875,743.657958984375,123.78206634521484,1
1062,7433,863,406.43377685546875,668.2696533203125,407.1543273925781,668.8534545898438,125.26771545410156,1
1063,7320,1074,400.6799011230469,700.46337890625,401.2481384277344,701.0086669921875,128.9185791015625,1
1064,5576,6636,316.92333984375,749.1033935546875,315.6863708496094,749.2525024414062,129.4720001220703,1
1065,4958,5941,284.00494384765625,694.3582153320312,283.9672546386719,694.6331176757812,130.09996032714844,1
1066,6635,7905,367.8429870605469,659.0512084960938,367.5349426269531,658.3148803710938,130.89691162109375,1
1067,6389,7621,356.42437744140625,696.2192993164062,356.36474609375,695.7215576171875,132.1854705810547,1
1068,4130,5036,244.09466552734375,653.4392700195312,243.72413635253906,653.0982666015625,133.27040100097656,1
1069,6657,7910,368.9739685058594,739.7783813476562,367.9366760253906,738.3679809570312,137.26980590820312,1
1070,4809,5810,276.90203857421875,700.4649047851562,278.5882568359375,701.3817138671875,139.2156524658203,1
1071,8229,7711,448.06292724609375,687.6909790039062,448.0970153808594,686.9364624023438,142.20408630371094,1
1072,4470,5415,260.9449462890625,755.334716796875,260.8738098144531,756.0211791992188,142.45701599121094,1
1073,8279,7627,450.8835144042969,694.0869750976562,450.72357177734375,693.5267944335938,144.6029052734375,1
1074,7489,749,409.3793029785156,697.4427490234375,409.5577392578125,696.9685668945312,147.60081481933594,1
1075,4026,4923,238.5223388671875,707.0652465820312,238.96121215820312,707.5800170898438,148.42506408691406,1
1076,6598,7863,366.1842956542969,685.9744262695312,366.1432189941406,685.2700805664062,149.34523010253906,1
1077,4992,5988,286.08453369140625,689.2513427734375,286.13421630859375,690.04443359375,151.28781127929688,1
1078,4153,5050,245.2729949951172,760.9920043945312,244.5703582763672,761.9976196289062,151.79920959472656,1
1079,5920,7073,333.3528137207031,759.07861328125,333.22869873046875,757.7853393554688,154.45387268066406,1
1080,5199,6215,297.4051818847656,658.7122802734375,297.4060974121094,659.1266479492188,155.1966552734375,1
1081,5219,11619,298.82220458984375,686.0595092773438,298.3436279296875,686.0862426757812,155.8749542236328,1
1082,7739,266,422.2633361816406,711.6163330078125,422.28131103515625,711.8360595703125,156.05126953125,1
1083,6695,7994,370.8253479003906,669.0601806640625,371.2150573730469,669.132568359375,164.222412109375,1
1084,7925,8029,432.4178771972656,750.6852416992188,430.9252014160156,749.2366943359375,164.60862731933594,1
1085,10393,5483,565.29296875,760.8870239257812,565.3750610351562,759.724365234375,131.83322143554688,1
1086,10877,4921,590.289306640625,757.6609497070312,590.5673828125,757.6677856445312,147.8817138671875,1
1087,14441,10115,460.5167541503906,695.21337890625,460.04443359375,695.4383544921875,153.0326690673828,1
1088,10231,3471,661.1946411132812,690.3682861328125,660.7885131835938,689.8250732421875,162.08639526367188,1
1089,10917,4893,592.3352661132812,678.7481079101562,592.3463134765625,678.7850952148438,162.6345672607422,1
1090,11391,4188,625.5194091796875,681.6618041992188,625.5794067382812,681.731689453125,164.2437286376953,1
1091,10455,5403,569.1066284179688,748.9262084960938,569.5394287109375,749.6510009765625,174.41903686523438,1
1092,11270,4071,629.890869140625,680.1299438476562,630.2169189453125,679.9866333007812,177.24276733398438,1
1093,11330,4477,612.0903930664062,721.9603881835938,612.1813354492188,722.1144409179688,179.60511779785156,1
1094,8578,7321,468.45635986328125,646.7000122070312,468.138916015625,647.0662841796875,180.09442138671875,1
1095,10181,3429,662.861572265625,683.9547119140625,662.9291381835938,683.5560302734375,189.62330627441406,1
1096,9838,13343,673.8760986328125,740.8513793945312,674.5513305664062,741.273681640625,190.31289672851562,1
1097,6587,5232,785.6665649414062,703.0111694335938,785.8790893554688,703.0883178710938,72.84915924072266,1
1098,7003,7227,872.655029296875,699.25341796875,872.6720581054688,699.3237915039062,97.7036361694336,1
1099,8340,4737,768.8258666992188,707.978515625,770.0621948242188,708.30078125,99.64437103271484,1
1100,8719,3403,725.8443603515625,760.7297973632812,725.9693603515625,760.1539916992188,108.69222259521484,1
1101,8253,4716,769.490478515625,680.4978637695312,769.6631469726562,681.1107788085938,122.78028869628906,1
1102,8585,2999,714.349365234375,696.2730712890625,714.7769775390625,695.2142333984375,124.30204772949219,1
1103,9956,3590,730.2615966796875,755.6673583984375,730.4985961914062,755.8441162109375,128.12493896484375,1
1104,5825,5330,790.7303466796875,708.4927368164062,790.6113891601562,708.4052124023438,128.829345703125,1
1105,6885,7286,876.0095825195312,642.0021362304688,876.0094604492188,643.0653076171875,129.49517822265625,1
1106,8111,6582,830.6554565429688,640.8681640625,830.9519653320312,640.5726928710938,130.03460693359375,1
1107,6294,9666,899.5052490234375,648.5194091796875,899.118896484375,646.6410522460938,131.6168670654297,1
1108,7025,7212,872.021240234375,660.8966674804688,871.5715942382812,661.0200805664062,132.44244384765625,1
1109,7688,6819,846.0955200195312,643.1489868164062,846.3811645507812,642.3980712890625,135.71661376953125,1
1110,4845,5475,795.3890380859375,712.6032104492188,795.2471923828125,712.3853759765625,136.5906219482422,1
1111,6845,7342,877.794921875,659.5430297851562,877.71728515625,659.4111328125,136.95985412597656,1
1112,8710,3402,725.8443603515625,760.7297973632812,725.9693603515625,760.1539916992188,139.44174194335938,1
1113,10074,4195,751.1590576171875,693.8444213867188,750.6449584960938,694.2349853515625,145.2515106201172,1
1114,6769,7429,880.8652954101562,725.7518920898438,882.1178588867188,726.1698608398438,147.28883361816406,1
