moving_x,moving_y,reference_x,reference_y
453.063,332.352,453.066,332.371
286.324,187.182,286.326,187.185
403.054,370.632,403.046,370.701
360.860,197.057,360.864,197.035
368.175,189.102,368.164,189.027
459.797,69.911,459.779,69.901
45.738,105.591,45.745,105.575
357.890,371.410,357.895,371.403
106.459,155.986,106.425,155.782
141.922,254.334,141.926,254.336
414.176,159.515,414.187,159.481
361.765,147.945,361.764,147.941
444.361,293.245,444.356,293.211
406.952,370.622,406.952,370.579
418.577,290.554,418.555,290.559
453.893,327.182,453.903,327.179
214.293,278.985,214.305,278.995
378.225,138.487,378.295,138.437
195.857,190.135,195.863,190.144
471.775,15.411,471.771,15.373
197.976,30.856,197.965,30.870
122.305,227.062,122.303,227.072
138.971,35.125,138.991,35.057
478.056,64.216,478.065,64.199
147.411,64.728,147.403,64.714
175.681,40.969,175.707,40.956
232.032,276.310,232.024,276.253
45.356,325.124,45.330,325.180
451.907,115.031,451.934,115.046
499.439,91.366,499.401,91.366
186.127,168.996,186.086,168.922
360.321,364.066,360.286,364.002
374.297,200.415,374.299,200.426
387.619,131.186,387.647,131.196
294.023,30.044,294.024,30.047
108.186,393.735,108.193,393.750
150.355,329.580,150.327,329.568
177.028,118.400,176.770,117.981
415.640,68.198,415.618,68.213
499.996,131.774,499.987,131.797
391.554,207.535,391.563,207.466
57.054,309.147,57.052,309.139
292.952,358.593,292.945,358.597
11.536,117.266,11.548,117.272
70.322,191.505,70.350,191.487
152.448,234.474,152.450,234.479
272.421,188.541,272.423,188.523
454.060,183.308,454.042,183.317
202.803,106.831,202.778,106.988
372.077,400.818,372.091,400.836
344.833,310.921,344.836,310.912
414.555,290.794,414.566,290.790
427.434,371.252,427.440,371.256
512.103,51.692,512.103,51.671
390.458,227.866,390.466,227.866
160.516,7.817,160.505,7.827
464.657,136.240,464.655,136.246
286.523,253.419,286.525,253.449
23.092,135.853,23.080,135.912
166.651,155.540,166.632,155.540
277.931,230.813,277.934,230.826
289.077,285.694,289.083,285.667
49.965,190.855,49.916,190.870
94.914,144.508,94.910,144.525
114.023,210.840,114.028,210.843
137.464,277.963,137.463,278.096
90.805,319.745,90.787,319.623
90.805,319.745,90.787,319.623
266.599,32.065,266.601,32.047
498.722,86.064,498.713,86.077
197.437,51.825,197.422,51.772
357.890,371.410,357.895,371.403
247.978,302.026,247.965,302.045
417.130,102.317,417.118,102.310
237.191,175.250,237.181,175.254
281.277,321.120,281.269,321.102
386.085,356.549,386.111,356.555
442.701,230.476,442.708,230.507
444.347,203.906,444.351,203.917
479.941,25.471,479.921,25.526
497.352,70.970,497.347,70.973
41.203,132.751,41.205,132.781
229.385,27.351,229.398,27.353
283.020,96.885,283.035,96.872
345.641,182.495,345.631,182.476
441.692,99.025,441.707,99.050
144.479,45.573,144.457,45.636
267.294,159.044,267.290,159.036
104.901,123.297,104.908,123.280
300.964,285.303,300.961,285.280
334.881,338.303,334.891,338.289
21.859,74.792,21.850,74.820
242.829,129.930,242.806,129.968
468.125,12.697,468.112,12.720
92.872,199.796,92.869,199.787
129.069,87.608,129.053,87.639
275.587,150.787,275.600,150.807
420.316,140.591,420.320,140.633
177.028,118.400,176.770,117.981
49.965,190.855,49.916,190.870
85.674,254.216,85.686,254.224
201.173,120.737,201.118,120.818
444.039,213.586,444.045,213.600
461.708,79.968,461.708,79.970
490.864,16.107,490.870,16.103
220.465,164.814,220.465,164.846
400.192,121.152,400.201,121.162
235.361,196.203,235.364,196.197
258.292,215.708,258.278,215.609
444.416,351.873,444.413,351.852
102.533,187.519,102.534,187.513
274.788,10.480,274.790,10.470
433.501,390.088,433.501,390.100
450.070,127.425,450.073,127.424
249.824,83.635,249.843,83.626
269.100,59.914,269.088,59.986
348.929,367.971,349.118,367.706
52.178,173.082,52.175,173.057
485.338,153.067,485.346,153.090
105.367,401.311,105.374,401.272
400.192,121.152,400.201,121.162
67.047,299.437,67.058,299.427
239.458,130.612,239.459,130.617
280.217,211.946,280.210,211.940
453.893,327.182,453.903,327.179
282.610,195.314,282.626,195.269
77.777,55.519,77.765,55.610
88.949,390.224,88.954,390.163
8.122,257.146,8.106,257.058
153.500,139.989,153.490,139.978
155.861,204.322,155.860,204.311
245.580,175.138,245.544,175.179
256.597,296.213,256.594,296.215
266.599,32.065,266.601,32.047
419.966,349.211,419.969,349.240
124.650,273.258,124.664,273.274
225.530,241.643,225.501,241.665
352.517,294.149,352.534,294.140
185.830,248.555,185.846,248.515
314.062,260.199,314.067,260.218
126.568,325.674,126.560,325.683
417.612,79.636,417.621,79.635
25.119,83.290,25.098,83.326
439.936,288.788,439.941,288.787
133.868,88.998,133.835,89.044
377.901,365.456,377.925,365.335
152.202,130.828,152.204,130.853
309.060,398.792,309.045,398.814
365.461,281.660,365.478,281.721
436.375,376.956,436.379,376.958
298.197,319.689,298.217,319.688
98.278,228.107,98.276,228.100
180.658,277.450,180.665,277.416
422.045,88.069,422.048,88.041
269.257,213.801,269.285,213.826
337.050,160.921,337.070,160.894
349.203,301.563,349.193,301.556
420.256,302.635,420.257,302.656
326.380,304.473,326.404,304.461
134.767,309.147,134.761,309.129
288.492,350.833,288.490,350.838
443.582,375.685,443.651,375.756
374.771,366.595,374.772,366.582
66.265,286.037,66.254,286.049
272.421,188.541,272.423,188.523
450.397,327.075,450.433,326.994
475.936,146.871,475.926,146.887
270.071,388.835,270.084,388.815
169.790,224.301,169.834,224.319
176.516,241.582,176.530,241.548
267.035,234.433,267.024,234.392
362.673,188.794,362.721,188.847
466.115,370.810,466.111,370.817
197.951,290.786,197.937,290.839
167.105,97.353,167.136,97.284
267.637,94.624,267.664,94.618
520.265,375.801,520.273,375.806
63.911,283.607,63.915,283.625
326.895,384.931,326.959,384.874
397.933,270.766,397.936,270.757
201.173,120.737,201.118,120.818
439.936,288.788,439.941,288.787
454.060,183.308,454.042,183.317
220.318,134.679,220.264,134.665
93.440,236.973,93.397,236.971
217.562,164.189,217.564,164.197
48.165,320.460,48.102,320.535
226.924,100.898,226.899,101.015
490.864,16.107,490.870,16.103
260.063,297.455,260.071,297.434
66.911,193.383,66.895,193.347
249.019,269.975,249.015,269.963
378.543,381.769,378.601,381.641
143.877,225.359,143.853,225.414
482.433,165.892,482.383,165.942
444.416,351.873,444.413,351.852
464.476,19.652,464.444,19.666
263.896,31.437,263.876,31.463
449.870,401.175,449.883,401.171
448.611,212.400,448.639,212.377
460.186,138.068,460.182,138.000
93.661,315.859,93.655,315.858
152.141,293.923,152.136,293.986
190.982,206.959,190.993,206.960
202.624,249.962,202.632,249.962
172.814,248.472,172.826,248.458
451.348,270.628,451.333,270.619
155.038,80.989,155.037,81.013
441.809,133.649,441.816,133.622
169.872,93.542,169.882,93.532
289.992,252.450,289.999,252.420
299.955,189.267,299.965,189.271
368.550,215.071,368.548,215.195
299.546,347.577,299.537,347.576
13.515,207.003,13.515,206.968
40.659,138.336,40.689,138.264
215.380,207.835,215.379,207.834
285.421,152.011,285.412,152.003
192.945,297.486,192.928,297.500
235.115,141.217,235.105,140.958
420.276,325.983,420.315,325.983
457.140,256.102,457.138,256.124
455.383,313.037,455.384,313.019
5.793,302.198,5.789,302.169
10.487,120.477,10.533,120.393
254.212,173.407,254.226,173.414
159.076,118.269,159.051,118.325
373.153,248.971,373.182,248.959
273.778,57.399,273.772,57.415
418.421,98.036,418.444,98.005
66.911,193.383,66.895,193.347
99.354,346.083,99.339,346.106
445.285,288.155,445.304,288.187
344.972,186.880,344.966,186.864
20.525,79.226,20.523,79.228
419.179,296.495,419.201,296.470
128.082,42.943,128.071,43.000
195.032,18.467,195.053,18.453
207.621,238.567,207.590,238.531
218.893,280.555,218.894,280.553
218.453,258.176,218.461,258.174
230.407,262.531,230.406,262.539
47.770,283.283,47.764,283.323
3.153,223.814,3.144,223.811
175.205,248.991,175.246,248.956
423.343,43.936,423.333,43.920
468.125,12.697,468.112,12.720
223.997,192.806,223.994,192.789
115.910,81.355,115.905,81.352
201.337,268.714,201.304,268.708
45.065,319.991,45.049,320.087
153.653,165.908,153.651,165.899
161.412,90.608,161.408,90.617
208.451,248.444,208.445,248.440
258.562,90.893,258.610,90.847
378.372,297.565,378.374,297.598
72.933,215.590,72.924,215.567
510.163,389.417,510.166,389.428
433.507,78.120,433.500,78.114
176.877,246.948,176.894,246.970
414.872,79.939,414.853,79.895
428.094,67.660,428.093,67.673
40.863,118.269,40.895,118.276
137.464,277.963,137.463,278.096
214.863,180.023,214.865,180.005
491.110,393.580,491.088,393.570
260.343,387.797,260.323,387.782
323.848,382.303,323.879,382.280
365.923,223.418,365.912,223.412
380.534,292.008,380.513,291.900
69.022,10.605,68.942,10.643
